"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1892.97094016898","1878.25857828912","1838.66469886365","1788.72212641019","1749.33087084144","1801.39411614095","1853.84889726067","1903.94605221653","1929.66725966337","1963.47777113198","2004.14188160868","2054.68284665547","2115.43893600515","2174.94048519168","2263.77961421543","2380.43304840044","2494.59820584493","2626.63168651551","2739.90261138866","2800.97090550336","2908.13515869785","2982.32114059384","3056.11251760092","3159.68257525353","3276.20051880301","3363.67311882588","3445.55369535929","3543.17581555893","3637.38842771259","3746.85934602122","3660.93070571538","3673.94333586665","3767.55242469799","3819.17621460769",
"Low income","LIC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1790.73908368029","1764.71622481982","1714.19543624674","1682.54254018298","1652.10453074506","1688.13082488048","1745.92605025728","1805.01912495252","1824.64077327071","1803.44883713487","1798.33082448851","1816.07122534824","1857.56420697084","1904.98816665294","1972.7064003987","2048.19589356221","2115.17391854143","2193.99734907128","2256.5127745428","2295.14004290564","2386.5946766081","2405.89839352704","2253.14082619371","2212.01058125208","2252.57320007929","2280.68032559491","2302.86357151257","2331.75217948734","2351.69848259181","2384.80429263816","2334.5068321558","2312.7751810518","2331.79056185785","2325.41772274995",
"Liechtenstein","LIE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4561.57913261438","4735.81940023678","4866.23941153137","5114.43630396951","5322.72963127148","5523.31225393965","5624.02393650599","5871.72297557268","6032.62212630498","6176.23548455949","6428.61341890463","6230.03051864853","6409.86278893446","6741.01248849424","7059.91098068568","7452.74234124518","7970.66491021045","8454.2067533326","8897.82686006864","9156.31906483165","9832.18622337307","10618.4925999943","11447.6937741445","12249.7223350448","12909.9663066055","13329.7793437945","13845.6146784784","14578.6018622132","14759.8248943303","14637.4442911872","13886.6513728651","14316.1352225683","13249.4085187153","13029.523937847",
"Lower middle income","LMC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2896.77457507953","2884.50528976756","2931.01535946527","2942.94013600018","3003.68716421032","3102.04249220178","3231.48986935971","3293.18311265518","3380.32493025109","3507.31051672214","3586.07963031474","3670.71798497675","3754.34511872728","3910.8658660264","4111.32767553396","4315.54877917874","4543.1755216127","4775.54655818738","4902.75908336757","5113.01445437454","5374.76514496052","5537.79104928317","5729.24980382878","5958.71171272066","6229.29929813563","6518.34614980007","6818.2862218569","7105.22060190919","7405.77087074674","7613.16701027651","7245.73849546305","7650.30399071811","8015.40976993231","8379.9744879764",
"Low & middle income","LMY","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4362.07209236782","4358.84076972077","4421.65901623973","4508.68985081756","4599.24919540146","4712.51600503516","4903.38314191313","5068.34537047613","5127.62472348796","5231.74545529458","5423.52732109815","5533.54984590856","5698.01409690022","5936.34437664163","6291.84188204026","6633.31577085025","7049.00978446564","7526.5273708692","7824.10834871096","7991.27776951635","8491.74502166845","8879.76307631162","9204.2430631192","9560.92064228331","9902.62417007835","10230.6416516523","10593.3994715337","11005.9385406093","11405.2392020803","11714.3704104053","11383.8725064475","12062.2438820212","12425.0095091435","12888.24015851",
"Lesotho","LSO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1422.15056881284","1494.24032446777","1571.8270420314","1602.59633239095","1675.5977232422","1709.69433512939","1786.182290166","1837.69657049966","1856.69078488714","1860.70052178612","1932.15793223415","2004.03350215955","2024.78727304864","2127.37302160132","2178.66474674332","2275.01614419256","2381.02024562073","2470.31462127885","2589.16635854686","2538.19341751854","2651.37804898226","2749.31958166573","2894.22705048142","2914.37515966739","2930.61724036206","2986.95866729879","3057.26091568162","2924.68096193272","2846.41828124649","2773.28639887236","2517.11041897944","2544.78249551214","2577.54544127769","2595.82952310453",
"Late-demographic dividend","LTE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6643.06400102753","6504.21792626619","6284.04802198539","6345.49775547652","6399.92235987355","6612.11357029729","6813.56276476422","7069.45414920883","7113.36770757229","7367.64672616014","7824.48851064295","8154.78113661532","8564.94487430564","9080.66815631145","9738.23781835679","10392.3461269161","11251.361453548","12271.0411606344","12998.4844045001","13223.1102818398","14136.3658758165","14993.2011852102","15711.6867009921","16402.4146943662","17052.6619388521","17613.7587045766","18201.0954965605","18985.6220688596","19859.6864776542","20642.2688707898","20509.9444710171","21934.0018755266","22537.2876502073","23425.0736826975",
"Lithuania","LTU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20567.6681108001","19367.3414273274","15266.6124706843","12850.0993725832","11675.9026777127","12153.2370020269","12861.5947131974","14032.341937954","15189.2053735835","15129.5419893369","15757.2084425286","16917.7566381525","18200.121916855","20284.68073629","21847.5720503021","23923.1145845882","26105.781940835","29344.2952297062","30418.3324387197","26193.9086815519","26863.2509298371","29214.3870396178","30906.5782997754","32484.4279936289","34001.0132110071","35294.6758986631","36701.1302383197","38934.5168324669","41241.1075599026","43284.5236558711","43291.4662262508","45955.5689507242","46609.1558723102","46118.092510024",
"Luxembourg","LUX","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80947.4920133506","86774.4212921248","87187.5343572006","89638.5689013794","91804.8005856472","91820.6827443984","91845.7051090009","95617.4782265495","100738.594873262","107512.22455078","113436.58827337","115540.354518903","118024.021416885","119652.627050271","122956.102288408","124095.617345166","129480.260595345","137821.419596007","134973.375929008","128205.455862915","130620.266277827","129083.12977057","128099.279570933","129142.843309177","129443.183641454","129293.707435221","132836.085831418","131353.485058714","130415.193065291","131609.09961567","128256.560340756","135379.291201024","134507.667530539","130373.477941928",
"Latvia","LVA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17493.0509445886","15362.271883812","10572.6966512383","10245.9249483381","10647.0315321913","10697.8920135585","11067.9053426443","12204.0375849704","13126.5933817231","13606.8586712688","14541.1330854682","15681.7998938464","17081.1940040256","18700.8455466858","20555.6274124055","23192.4908919878","26408.0584393266","29397.2925413043","28701.1542809513","24498.641674533","24098.0535349321","25285.9866243577","27471.8336035362","28349.6830171247","29217.459341278","30572.1123168527","31640.053135357","33006.7007301215","34698.4929188186","35176.5509290232","34195.1373065443","36880.4564610875","37651.0169023845","38333.1714338943",
"Macao SAR, China","MAC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55243.3259217146","54545.0807182134","58591.6261556658","59528.1224805848","60057.8084177135","60142.5867681086","59053.7515245186","58578.4400045122","55238.7099667596","53292.5810414273","55936.0998320005","57114.2724802625","61564.752617492","67925.7866091927","83914.8134618617","87090.6023661868","93724.9504784505","102761.418367158","102356.051936091","104764.487677579","130596.05975918","155185.383338471","164065.103440989","174339.077324965","162582.374111152","123396.00902012","120754.850671388","133500.278526898","139787.776691387","133549.18803809","59791.4252638135","74177.7825248277","60089.8389791999","104961.643485494",
"St. Martin (French part)","MAF","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4418.66015625","4656.1259765625","4483.24951171875","4379.76416015625","4771.0927734375","4444.228515625","4916.47998046875","4766.1103515625","5033.92333984375","5043.6650390625","5100.11572265625","5417.57861328125","5544.07177734375","5810.05322265625","5996.39013671875","6103.42236328125","6488.673828125","6620.59033203125","6901.95068359375","7063.72705078125","7210.63671875","7503.79296875","7628.64404296875","7839.0322265625","7951.79833984375","8198.80859375","8141.9404296875","8450.0087890625","8611.75","8768.17578125","8054.56298828125","8623.265625","8666.0791015625","8868.7119140625",
"Monaco","MCO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15902.8943232278","13342.0600237962","9461.42772606577","9363.59309935118","6490.35310271769","6428.83979448752","6063.14051693664","6185.83952473232","5783.48593751483","5597.46512850295","5727.07922525352","6090.03474356112","6580.27841436838","7034.35784911687","7573.6178454751","8161.47344724765","8577.02858037286","8854.83397616724","9563.69814290939","9001.23432081622","9649.9509930271","10217.3087761255","10158.3854676883","11080.0634585341","11641.1208436577","11691.0797484184","12377.366678394","13118.8219369605","13895.5043655692","14621.2401362286","13559.2600217483","15682.0703284653","15291.1287359331","15855.2737421842",
"Madagascar","MDG","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1975.1465684083","1796.09269699509","1763.43193069428","1746.37309844173","1692.23143975198","1667.07259489398","1649.06509438746","1655.20877020837","1664.68214318253","1687.23146208876","1707.38547506582","1754.61013944927","1491.62565360287","1590.2839724571","1625.7777884177","1653.93255402623","1692.75470716424","1737.66517395968","1800.66929028128","1678.99899274419","1640.9561911336","1620.19018148157","1623.44094631746","1616.22731955534","1626.01697198961","1633.26492163503","1654.6710785916","1675.55914894277","1684.6493759955","1713.796122026","1551.12557962095","1599.4127689767","1622.61082445382","1643.30934795137",
"Maldives","MDV","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8907.11121983735","8761.19541883418","9081.54051168908","9337.95720050437","9823.40096595616","10847.052119452","11445.3787757394","12158.1522263925","12828.9916458843","13391.030422919","13678.8583084467","12921.8649373635","13630.5936054449","15249.8719915611","15873.3495486242","13861.1846060231","16728.0584966439","17332.7279638206","18232.2654541669","16162.9169308656","16668.6571186743","17473.7157175589","17278.9619586798","17869.9325763979","18633.0389279345","18715.3208296488","19263.5263628026","19948.4385847652","20998.879189238","21855.501224579","14242.9750701162","19052.6224904311","21357.8112511153","22286.9801703571",
"Middle East & North Africa","MEA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11896.2676415367","11695.6739883177","12058.5814974061","12069.3604180185","12114.029669035","12193.56344113","12570.1137978773","12834.5388107074","13178.8141703459","13287.7925699167","13822.1105686464","13807.811641405","13825.7882033289","14091.9876531016","14887.2413439256","15257.137480889","15764.9191481869","16229.3463729424","16618.2677231638","16479.1606170144","17005.8198774141","17330.4168943657","17437.370258457","17315.5955019732","17468.7997545051","17604.690053015","18054.6211329272","18112.7351709514","18265.2733623954","18254.1388002378","17455.3193969503","18009.8564628998","18638.4250367467","18657.1100997746",
"Mexico","MEX","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17164.6398332973","17506.6798649911","17791.2724025785","17965.4033788245","18417.5056701087","17023.2095584492","17770.7451482194","18732.2375729302","19567.419395986","19787.5757014163","20464.588833971","20072.4266162145","19739.0977706607","19695.7802919668","20121.4183738489","20271.4060928925","20959.7777930467","21096.1816586125","20986.5047355709","19379.9517576906","20052.5994323276","20451.6989551134","20892.9072002676","20799.3465182862","21063.6883678007","21402.7526881229","21572.0388768991","21771.2405542751","21991.4275280533","21697.9251453896","19722.7908964584","20776.5927842989","21381.4293104229","21874.0161543764",
"Marshall Islands","MHL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3905.58584884048","3828.46355222959","4029.34125084967","4207.40977448862","4396.91464867791","4703.43305438961","4174.81392150138","3867.3428677432","3805.88691491571","3718.81112079178","3772.2158024275","4000.73051177545","4121.83964547469","4040.65511927271","4012.34450008422","4075.15864759642","4075.57643171964","4222.41292265497","3903.30558735427","4047.2268061016","4269.35843265705","4259.11601598475","4244.04434405648","4469.85358393076","4491.99193855962","4670.10918234761","4896.52195451431","5199.34447953057","5635.30750416112","6405.075649183","6417.1844120548","6705.8752915044","6844.33467787253","6786.69569336005",
"Middle income","MIC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4570.84817762177","4570.56650993593","4643.87575611343","4742.90385372186","4845.50107445584","4968.40948431811","5174.05739964999","5351.77458444757","5418.29190904845","5536.47143630881","5748.43352066906","5870.76501409992","6051.80168510805","6313.4746226889","6701.4733421247","7074.71770207585","7531.2607722044","8055.72220340469","8385.393935619","8574.81293942306","9126.405562395","9561.85348417377","9942.88962753535","10349.7192857367","10733.439456839","11104.8740747522","11517.8166617107","11987.7092170024","12446.6862560388","12807.1281534397","12464.5167784068","13245.6444498378","13672.8838141817","14217.9792356189",
"North Macedonia","MKD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12892.8609733304","12142.5491250955","11476.3797317075","10755.0041524292","10641.1437657178","10491.6282572319","10542.0164829349","10777.8119758609","11082.8349201402","11508.5791302933","11977.4444911459","11561.3860114951","11819.6045503269","12066.9678882125","12671.954260993","13342.4299108906","14105.5104605275","15104.6234170633","16023.5924384925","16069.7374482651","16716.0168910799","17185.7393082424","17174.5089029098","17742.2289030472","18435.5823557187","19197.7628866492","19807.9111295625","20102.9236582082","20787.1777486345","21747.2740903169","20952.5486132757","22124.2423866475","22801.6725034086","23323.9034075339",
"Mali","MLI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1473.79429834892","1614.51937829035","1531.37087758479","1547.35342717555","1571.64642435532","1552.12145612989","1626.20497653258","1666.43097947119","1747.77784751997","1796.76374252753","1744.11576732026","1952.68595320211","1951.75416394823","2063.09723958925","2028.52406044804","2091.44986755017","2118.31479350269","2121.41009667142","2150.81345652304","2181.93473551609","2224.43377414978","2222.87908519069","2140.84544541171","2126.93988012217","2206.76463126542","2270.78717860079","2328.74838545368","2375.34723535826","2411.53194778103","2451.1221609713","2348.8817236461","2347.62752913969","2357.19035404786","2394.67216396924",
"Malta","MLT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18166.7076158845","18790.0121503065","19469.5436439371","20139.7702713545","21079.8130711824","22261.0651072333","22950.7671620607","23975.153917508","25040.7457806743","26067.6587437148","30997.4420234995","30532.6963698474","31136.6410338472","32075.2453268293","31990.2639651837","32702.6735836721","33344.9386624729","34902.4745072345","36205.3773770322","35432.0541562673","37443.5322359906","37655.0751135233","38848.9994527973","40717.541030092","42958.3553170944","45980.9360911738","46773.109682496","51413.0844116677","53218.0429817597","53256.4429769188","50281.730929267","56697.2983573752","57607.5581786915","59548.0829356446",
"Myanmar","MMR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","775.328254381946","759.282764169675","821.327755047069","859.345526733538","911.468427954554","962.209421824456","1011.15993423268","1054.76742791258","1102.79096369392","1209.01642809988","1359.93038778027","1498.31163236515","1661.73588517121","1874.17128269376","2110.23728495817","2377.9025816296","2669.32700379981","2968.3033151234","3254.73897888079","3578.17424704491","3893.79030665848","4078.61220919938","4340.99945069145","4666.9537614136","5006.50667149837","5313.88615901501","5580.98977273194","5877.87465558136","6201.26341429761","6562.98898478581","5926.83450206641","5178.44718217164","5350.4766689956","5364.13797034407",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8145.93083577816","7875.73440849914","8051.2081230861","8021.91394072985","8019.58214444011","8082.81002767221","8423.65407156368","8595.24424787461","8964.11798333461","9180.63160493733","9550.07747017325","9631.99421826214","9757.54691825632","9763.90469456172","10310.7299149897","10527.4748370755","10871.9096117278","11313.2253322024","11554.1772463897","11657.4646809023","12032.7972189153","11941.2227855588","11916.4579266348","11724.0649910814","11793.7179492423","11809.1837491583","12270.1689364199","12415.9398096116","12457.8461870745","12443.0855811193","12002.2956071981","12299.5489738604","12648.9979939685","12829.9258547489",
"Montenegro","MNE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14605.6613708568","15368.1864794087","13961.7406439275","14419.562756471","14519.6154019017","14736.8830242595","15042.5869589441","15680.5663025122","16311.9607446216","17687.3125249754","18865.7714774483","20192.5307871147","18981.5892619451","19464.9085782937","20072.2283161015","19509.0795199719","20181.7459071798","20521.8070905689","21205.6726251423","21826.0356732633","22852.8824513043","24018.9609246212","25002.8344753992","21200.2847489214","24046.6198170803","25670.0390564732","27342.823774098",
"Mongolia","MNG","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6637.81926731198","5874.25558231388","5324.48759689987","5162.0998701038","5213.84632608076","5457.68501570005","5494.32133981897","5628.10663484223","5735.84383645771","5829.16641455929","5818.24307842901","5917.07088396343","6117.9824222592","6463.78966651762","7070.667158451","7499.84803935428","8043.99678108557","8750.13407442299","9379.85489687765","9095.9769892529","9507.118823625","10960.0959283864","12078.9185320062","13210.0945665668","13943.4277148653","13974.5967260365","13898.1456953585","14401.5375067562","15230.2408828847","15790.6961126441","14801.3420829185","14792.2509086422","15310.4349469163","16222.8638898529",
"Northern Mariana Islands","MNP","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","547.622781432196","563.512103416232","510.82282292831","549.048759770955","546.209688164263","525.418671837499","562.857456341656","612.371551265915","660.650177820748","722.305561379979","711.976393527396","785.790173616246","842.645266172761","883.239121472194","934.133964844421","970.38995609863","1041.80471709595","1095.12568701598","1141.94256161019","1178.70909947834","1224.23020471309","1275.52959822581","1338.51594866104","1385.83254864214","1449.92926632722","1512.5997455554","1537.90853271216","1532.0073576114","1538.83512127022","1528.88988354373","1466.12476474476","1457.23540930922","1476.66560299552","1511.63653474992",
"Mauritania","MRT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5519.61034144322","5456.55576627626","5350.11804227017","5439.82229390695","5097.20839316137","5446.26956523892","5650.34118566484","5302.36663885953","5310.15819620267","5359.9888248268","5008.60807144572","4847.41086528495","4806.89853853419","5023.65213880391","5139.22552468863","5445.82951721956","6284.70209595667","6002.77832709959","5813.35608895899","5639.78745530453","5605.76389263189","5653.21720469753","5716.25195847077","5769.72871359233","5837.85203652106","5969.54239881575","5866.28145291802","6050.62180822951","6153.63790853695","6162.21045071341","5963.23550334684","5836.56580821897","6053.26178704876","6258.71091329181",
"Mauritius","MUS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8951.33801354384","9248.00025030109","9721.53896258351","10095.1987562615","10366.5908632392","10718.5134395605","11202.2863208629","11692.0970080181","12272.3195933491","12433.6697516219","13322.0201371529","13659.6351447605","13784.1987532342","14495.6936667156","15028.8176367627","15205.6615966894","15871.3026347781","16703.9900458722","17540.2818313137","18073.699423333","18819.9984117523","19556.0487831353","20183.700066904","20811.4949948638","21568.8648549433","22335.2836166732","23182.0434124374","24073.2325633886","25024.1337925763","25739.354897588","21994.6659848681","22737.5729410543","24831.3727000712","26590.4238819278",
"Malawi","MWI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1047.46436351132","1104.39046220186","994.036504803008","1074.58485212432","975.849640132476","1140.75609366056","1200.3205823229","1221.09404554234","1241.52433183517","1249.7752330015","1239.39174837392","1149.58039603023","1140.84274642083","1176.12386000565","1208.21969751409","1214.74264190512","1237.27386520012","1318.331963966","1378.42886689683","1449.72601520965","1504.37514111794","1533.22889571428","1518.14803848259","1555.50607411465","1597.5648433048","1597.69145325828","1593.59549265589","1613.0593571462","1638.91665761076","1687.28944917892","1656.43985192533","1687.59358179651","1659.95933825168","1648.43651796379",
"Malaysia","MYS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12013.6969483112","12795.0498964228","13567.8936121181","14533.790397007","15474.0144648307","16568.5160590209","17771.7118795056","18604.514527465","16817.1719190401","17428.6256563043","18532.9096706227","18186.4411330146","18708.8694877279","19329.0062757538","20168.5062099425","20767.5857243346","21444.4857715028","22305.118263117","22898.0027575442","22106.6417311801","23307.9698543785","24115.8181203958","25006.3587781537","25736.3525554142","26818.4317281659","27699.6278860387","28425.3707609412","29551.5457597197","30459.9655338061","31300.5086554849","29200.452632127","29822.8491831618","32079.1515157489","32812.2997525336",
"North America","NAC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43989.5916736709","43283.2802401363","44098.0431093118","44724.2080654954","45982.6575271902","46665.5699219008","47786.668416193","49317.9930996987","50923.7149930467","52785.3753374224","54388.2613077004","54406.4308533068","54873.0476057799","55874.5101689969","57452.4511196381","58892.9928946438","59942.2885909614","60566.2761772875","60101.844773082","58008.5746493641","59082.3476306114","59637.5837077469","60506.3355324961","61349.8398584419","62439.8317709488","63678.7953003601","64299.5132093614","65459.3381438436","66972.4164916631","68280.8007752106","65982.8718845296","69796.8763484796","71257.6586181775","72668.9547907465",
"Namibia","NAM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7281.77892577888","7618.33278184449","7911.01025804281","7541.56081791845","7437.33529036109","7506.10484034086","7538.92462342201","7656.32512542986","7709.89004370134","7773.94354148714","7858.38789521253","7786.54169496761","8017.28134128559","8237.36597245597","9130.82442337694","9245.1365329555","9773.29833199798","10162.2400708746","10286.5124067605","10166.2899453939","10614.6201576671","10965.2729759535","11266.6089486464","11593.5753768689","11982.6963648348","12166.5658392058","11846.7880832757","11408.7253099967","11214.38604306","10813.3044681944","9652.24827219463","9709.09930646771","9948.46458487266","10105.5147732431",
"New Caledonia","NCL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1411.84892200281","1362.74545343526","1347.33229741984","1309.6112110994","1291.68161029002","1280.3354211914","1239.47664115174","1217.31253567922","1294.16191156539","1247.64712892756","1190.56674543223","1233.06511808278","1248.82313660601","1231.2780915085","1192.0823507557","1233.87551052205","1260.12046671298","1252.74827252938","1300.55418500177","1277.69230957636","1336.56410237447","1318.10130997844","1403.18971067857","1423.26169034701","1462.82122998491","1471.66135329224","1500.00858681288","1520.0015371232","1574.33838262666","1612.63734693259","1615.69272448944","1585.59922021188","1717.51891457684","1703.39693250647",
"Nigeria","NGA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3650.67300166823","3568.25836376376","3636.77129188841","3469.5804413913","3317.80739433689","3229.12414149508","3277.79452243956","3287.37000476584","3285.23803980641","3218.46357365696","3290.70566119181","3392.03528516309","3806.21589634462","3974.76787469397","4223.7979478186","4372.97561105085","4511.63952365517","4677.54184720889","4856.81280081835","5102.91640379355","5359.51848370873","5488.00481519556","5563.64167560671","5775.86634650721","5980.191816483","5985.09435248731","5744.55787877157","5651.73413165037","5628.74079442015","5628.17765244652","5410.69355517726","5491.70034068297","5552.83764994957","5593.05661448231",
"Nicaragua","NIC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4183.01713355202","4079.94808417408","4004.16278608488","3901.82633263175","3947.34251321234","4096.41057428801","4276.13140216431","4372.17291155968","4465.66920378068","4711.98279838696","4838.23762688228","4917.66077309625","4895.00579876681","4959.59802437184","5161.69701514993","5313.02210348324","5455.30615507295","5650.46905997767","5761.38700942122","5492.95489745824","5654.3577976358","5927.26980013608","6224.34038404832","6440.85212801377","6657.19591845423","6882.09772141227","7100.00689756578","7330.63106959886","6991.24166096136","6701.19426432436","6501.68749935445","7086.62239515406","7258.68171711412","7486.94276222499",
"Netherlands","NLD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43089.380068346","43793.9149745599","44205.5843839327","44450.5936532463","45491.7013161731","46678.1128035313","48052.5490707229","49836.8467506477","51832.5479263141","54085.4943395611","55966.3053819698","56836.080025432","56613.2616264692","56401.9065699421","57339.5564437557","58369.2749955104","60337.0278836413","62545.1091566055","63620.9197940797","60974.6374243643","61463.0202240946","62261.886064134","61425.3128318584","61225.9692180066","61989.846640759","63024.4495910351","64209.7209069942","65606.7259112921","66698.0002805041","67786.606978674","64803.6401021465","68511.6624548282","71259.6507443765","70610.1704537706",
